id,created_at,symbol,body,sentiment_basic,user_id,user_followers
658588903,2026-07-08T19:12:16Z,AAPL,"$AAPL $AAL $CCL &quot;The agreements in Islamabad are dead,&quot; - the Iranian agency Tasnim reported about Iran&#39;s withdrawal from the negotiation process.",,265383,203
658588704,2026-07-08T19:10:43Z,AAPL,Today&#39;s lotto PAID 💸  Yesterday&#39;s runners PAID 💰  Two trades cooking in the oven .. GET READY!  🧑‍🍳    $XLE +86%  $TSLA +516%  $AAPL +139%  $SPY +152%    It does not get easier than this! 😮‍💨    Link in bio    GET READY TO START PROFITING WITH DIAMOND OPTIONS 💎,,4258248,3550
658588688,2026-07-08T19:10:36Z,AAPL,$AAPL range bound all. Afternoon Pump park melt premium,,3552567,542
658588623,2026-07-08T19:10:04Z,AAPL,$AAPL just locked a $30B deal with $AVGO for custom silicon + wireless chips through 2031.    Big takeaway: this keeps Apple’s chip roadmap tight and extends the partnership deep into the 2030s.    Also notable: 15B+ chips are now being built in the U.S. as part of the setup.,,6987690,5
658588568,2026-07-08T19:09:38Z,AAPL,$AAPL last orders of the day,,1470665,48
658588534,2026-07-08T19:09:24Z,AAPL,$QQQ $AAPL $SPY   You don’t see this to often during regular hours.,Bearish,6176353,93
658588504,2026-07-08T19:09:11Z,AAPL,$AAPL 0Dte puts got cooked lmao,Bullish,3552567,542
658588149,2026-07-08T19:06:37Z,AAPL,$AAPL dang that’s nasty,,3507504,6
658588043,2026-07-08T19:05:44Z,AAPL,$AAPL right back above 314 to fk the bears before they drop her 2$ tomorrow lmao,Bullish,3552567,542
658588023,2026-07-08T19:05:35Z,AAPL,"$AAPL Apple, I need you to fight back",,3507504,6
658587791,2026-07-08T19:03:56Z,AAPL,$AAPL lmao that level 2 ridiculous won’t let her drop rest of day,Bullish,3552567,542
658587473,2026-07-08T19:01:31Z,AAPL,$AAPL parkeddddd,Bullish,3552567,542
658587433,2026-07-08T19:01:09Z,AAPL,$AAPL 313.7 let’s see,,1470665,48
658587222,2026-07-08T18:59:22Z,AAPL,$AAPL this goes red today,,9743354,4
658587102,2026-07-08T18:58:35Z,AAPL,$AAPL wants to come down..,,5552476,34
658587062,2026-07-08T18:58:15Z,AAPL,$AAPL lmao parked above 314 all afternoon crooks to the bears!!,Bullish,3552567,542
658586924,2026-07-08T18:57:11Z,AAPL,$AAPL last one common,,1470665,48
658585906,2026-07-08T18:49:30Z,AAPL,$AAPL $NVDA $SPY  What the fuck is goin on here 🤣🤣🤣 … fuck my account today haha,,8879074,75
658585902,2026-07-08T18:49:29Z,AAPL,$AAPL savior candle,,3552567,542
658585825,2026-07-08T18:48:52Z,AAPL,$AAPL No fade today. This will in all likelihood break $316 by eod.,Bullish,8557667,57
658585617,2026-07-08T18:47:04Z,AAPL,"$AAPL Market will dump hard. Airlines stocks losing hope. Fuel prices are to the roof, Oil price ticking up. ..",Bearish,1093754,610
658585206,2026-07-08T18:43:43Z,AAPL,$AAPL here’s the daily fade,,747904,22
658585182,2026-07-08T18:43:32Z,AAPL,$AAPL $AVGO Broadcom Strikes  $30 Billion deal with Apple (largest to date) https://youtu.be/FGkVudSQ4qI?si=BFPQnJMljef-fjyH,,5161836,525
658585129,2026-07-08T18:43:05Z,AAPL,$AAPL straight to 290,,9040515,182
658585120,2026-07-08T18:43:02Z,AAPL,$AAPL,,4438528,12
658585027,2026-07-08T18:42:15Z,AAPL,$AAPL total trash.,,9040515,182
658584995,2026-07-08T18:41:57Z,AAPL,$AAPL faaaack,,3507504,6
658584838,2026-07-08T18:40:36Z,AAPL,$AVGO $AAPL https://www.investopedia.com/broadcom-stock-jumps-on-new-usd30-billion-deal-to-supply-chips-to-apple-avgo-aapl-12014008,,5161836,525
658584825,2026-07-08T18:40:33Z,AAPL,$AAPL PAMP IT,Bullish,3552567,542
658584816,2026-07-08T18:40:27Z,AAPL,$AAPL why so strong?,Bearish,350904,148
658584762,2026-07-08T18:40:02Z,AAPL,$AAPL see what happens once all the 0dte puts expire worthless,,7068827,164
658584760,2026-07-08T18:40:01Z,AAPL,$AAPL will never make a new ATH,,9040515,182
658584543,2026-07-08T18:38:13Z,AAPL,$AAPL gs saying thank you for buying our shares that we are selling   thank u thank u,,1275225,446
658584244,2026-07-08T18:35:26Z,AAPL,$AAPL STILL WITH SKIN IN THE GAME WITH PUTS,,9743354,4
658584137,2026-07-08T18:34:35Z,AAPL,$AAPL i hope this fall will be painful for this manipulated stock,,9743354,4
658584010,2026-07-08T18:33:32Z,AAPL,$AAPL melt those puts!! Range bound rest of day. Won’t drop her past 313,Bullish,3552567,542
658583777,2026-07-08T18:31:44Z,AAPL,"$AAPL we see it happening AMD, SNDK, and MU...............",,1093754,610
658583669,2026-07-08T18:30:52Z,AAPL,"Made 20% gains on $AAPL, $IWM, &amp; $SPY  today",,11044057,0
658583529,2026-07-08T18:29:47Z,AAPL,$AAPL Moon It,Bullish,4908863,29
658583433,2026-07-08T18:28:59Z,AAPL,$AAPL this is actually pathetic. No more 20 cent gap ups. Price is just struggling to hold. As if some people were holding this up.,,9743354,4
658583201,2026-07-08T18:27:13Z,AAPL,$DELL Added more puts.  Also $AAPL,Bearish,7696507,826
658582994,2026-07-08T18:25:41Z,AAPL,$AAPL ouch,,3552567,542
658582927,2026-07-08T18:25:07Z,AAPL,"$AAPL we see AMD, SNDK, and MU....",,1093754,610
658582905,2026-07-08T18:24:57Z,AAPL,$AAPL i would suggest puts for ppl. This house of cards is looking shaky,,9743354,4
658582895,2026-07-08T18:24:53Z,AAPL,$AAPL showing massive strength,,9041931,21
658582670,2026-07-08T18:23:07Z,AAPL,$AAPL the fed minutes werent a good. Naturally marketmakers cant let this stock fall. Just so obvious with this price action,,9743354,4
658582662,2026-07-08T18:23:03Z,AAPL,$AAPL Fucking war making it worst through out the world.,,1702133,39
658582645,2026-07-08T18:22:56Z,AAPL,$AAPL is it crucial to do a double bottom to $278? Or do they ever just skip those?,Bullish,2189302,204
658582615,2026-07-08T18:22:46Z,AAPL,$AAPL there’s the savior candle melt those puts,Bullish,3552567,542
658582410,2026-07-08T18:21:20Z,AAPL,$AAPL prime to go back to hod. Doesn’t matter macd or rsi on 5 minute chart close eyes and buy,,3552567,542
658582365,2026-07-08T18:21:03Z,AAPL,"$AAPL I’m still holding onto an average of $100, lol.",,6290374,66
658582352,2026-07-08T18:20:56Z,AAPL,$AAPL $315 incoming. Looks like its consolidating,,3507504,6
658582350,2026-07-08T18:20:54Z,AAPL,"$AAPL  War tonight, Oil is cruising higher, market will dump hard, rate hikes coming. &gt;&gt;&gt;",Bearish,1093754,610
658582107,2026-07-08T18:18:50Z,AAPL,"$AAPL it might repeat yesterday pattern , dump before close , below 312.5",,8217024,10
658581834,2026-07-08T18:16:35Z,AAPL,$AAPL about time to do a big dump?,Bullish,2189302,204
658581223,2026-07-08T18:12:01Z,AAPL,$AAPL EASY 315 TO 317 CLOSE,,1275225,446
658580675,2026-07-08T18:07:36Z,AAPL,$AAPL at this point i hope it reaches record high. They might as well manipulate as high as possible at this point.,,9743354,4
658580571,2026-07-08T18:06:52Z,AAPL,$AAPL Fed minutes show inflation very high. &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;,,1093754,610
658580328,2026-07-08T18:05:07Z,AAPL,$AAPL just buy calls and make money lately with this,,9693025,122
658580271,2026-07-08T18:04:42Z,AAPL,"$AAPL kind of scary buying up here, no?",,4290087,54
658580042,2026-07-08T18:03:02Z,AAPL,"More on the old Mag7 $AAPL.    Still one of the cleaner mega-cap names to watch, but the market’s treating it like a slower mover now.    If momentum comes back, $AAPL usually starts with a tight setup before the next leg.",,6986832,4
658580000,2026-07-08T18:02:43Z,AAPL,$QQQ $SPY All the stars are aligned a combination of $NVDA  and $AAPL  with the broken pin,Bearish,1309451,915
658579877,2026-07-08T18:01:52Z,AAPL,$TSLA   Just check this stock YTD compare to $AAPL $MU $INTC,,10696207,70
658579715,2026-07-08T18:00:43Z,AAPL,$AAPL not sure why this won’t Dip it’s clearly pumped for no reason and news was horrible,Bearish,8537778,120
658579644,2026-07-08T18:00:10Z,AAPL,"$AAPL  Oil ticking higher, Iran will get hit, SPY can tumble below 740. scary market. Only NVDA is pumping this market, otherwise it&#39;s trash. &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;",Bearish,1093754,610
658579300,2026-07-08T17:57:16Z,AAPL,$AAPL all your liberals are worthless lumps of sH#T.,,3367713,415
658579027,2026-07-08T17:54:58Z,AAPL,"$AAPL And there&#39;s your big, fat, FU bears wick. ALL PUTS ARE TOAST. Selling more $315&#39;s Come and get em!",Bullish,8557667,57
658578674,2026-07-08T17:52:11Z,AAPL,@Kulka2 I made $ on $AAPL calls today,,9693025,122
658578663,2026-07-08T17:52:06Z,AAPL,"$AAPL Sold a nice lot for an 84% profit today... about half my position. Still thinking it could be hit by the overall AI drawdown and hope to pick up even more shares then. If not, and the trend turns out to be up only, I&#39;ll just get back in. 🤷🏻‍♂️",Bullish,9320940,2
